Well_ID	Treatment	N_source	miRNA	Pair	Dose(uM)	Time	OD_600
D3	plant_miRNA	L-Lysine	aof159	1	2	13	0.1259
D4	scrambled_miRNA	L-Lysine	aof159	2	2	13	0.1284
D5	plant_miRNA	L-Lysine	ath827	2	2	13	0.124
D6	plant_miRNA	L-Lysine	ath158a3p	3	2	13	0.1248
D7	N.A.	L-Lysine	N.A.	3	2	13	0.089
D8	plant_miRNA	L-Lysine	ath158b	4	2	13	0.124
D9	scrambled_miRNA	L-Lysine	ath5642b	4	2	13	0.1204
D10	scrambled_miRNA	L-Lysine	ath827	5	2	13	0.1224
D11	plant_miRNA	L-Lysine	ath158b	5		13	0.1239
E2	plant_miRNA	L-Lysine	ath158a3p	1	2	13	0.1216
E3	scrambled_miRNA	L-Lysine	aof159	1	2	13	0.1145
E4	plant_miRNA	L-Lysine	aof159	2	2	13	0.1241
E5	scrambled_miRNA	L-Lysine	ath827	2	2	13	0.1239
E6	scrambled_miRNA	L-Lysine	ath158a3p	3	2	13	0.1217
E7	N.A.	L-Lysine	N.A.	3	N.A.	13	0.0889
E8	scrambled_miRNA	L-Lysine	ath158b	4	2	13	0.1211
E9	plant_miRNA	L-Lysine	ath5642b	4	2	13	0.1184
E10	plant_miRNA	L-Lysine	ath827	5	2	13	0.1233
E11	scrambled_miRNA	L-Lysine	ath158b	5	2	13	0.1209
F2	scrambled_miRNA	L-Lysine	ath5642b	1	2	13	0.1215
F3	N.A.	L-Lysine	N.A.	1	N.A.	13	0.0862
F4	N.A.	L-Lysine	N.A.	2	N.A.	13	0.0942
F5	plant_miRNA	L-Lysine	ath5642b	2	2	13	0.1276
F6	scrambled_miRNA	L-Lysine	aof159	3	2	13	0.123
F7	scrambled_miRNA	L-Lysine	ath158b	3	2	13	0.1214
F8	scrambled_miRNA	L-Lysine	ath827	4	2	13	0.13
F9	N.A.	L-Lysine	N.A.	4	2	13	0.0876
F10	plant_miRNA	L-Lysine	ath158a3p	5	2	13	0.124
F11	plant_miRNA	L-Lysine	aof159	5	2	13	0.1243
G2	plant_miRNA	L-Lysine	ath5642b	1	2	13	0.1186
G3	N.A.	L-Lysine	N.A.	1	N.A.	13	0.0873
G4	N.A.	L-Lysine	N.A.	2	N.A.	13	0.0875
G5	scrambled_miRNA	L-Lysine	ath5642b	2	2	13	0.1251
G6	plant_miRNA	L-Lysine	aof159	3	2	13	0.1211
G7	plant_miRNA	L-Lysine	ath158b	3	2	13	0.1185
G8	plant_miRNA	L-Lysine	ath827	4	2	13	0.1176
G9	N.A.	L-Lysine	N.A.	4	N.A.	13	0.0898
G10	scrambled_miRNA	L-Lysine	ath158a3p	5	2	13	0.1218
G11	scrambled_miRNA	L-Lysine	aof159	5	2	13	0.1234
B2	plant_miRNA	L-Lysine	ath827	1	2	14	0.1283
B3	plant_miRNA	L-Lysine	ath158b	1	2	14	0.1277
B4	scrambled_miRNA	L-Lysine	ath158b	2	2	14	0.1274
B5	scrambled_miRNA	L-Lysine	ath158a3p	2	2	14	0.1298
B6	scrambled_miRNA	L-Lysine	ath827	3	2	14	0.1258
B7	plant_miRNA	L-Lysine	ath5642b	3	2	14	0.1267
B8	plant_miRNA	L-Lysine	aof159	4	2	14	0.1302
B9	plant_miRNA	L-Lysine	ath158a3p	4	2	14	0.1333
B10	scrambled_miRNA	L-Lysine	ath5642b	5	2	14	0.1295
B11	N.A.	L-Lysine	N.A.	5	N.A.	14	0.088
C2	scrambled_miRNA	L-Lysine	ath827	1	2	14	0.1271
C3	scrambled_miRNA	L-Lysine	ath158b	1	2	14	0.1255
C4	plant_miRNA	L-Lysine	ath158b	2	2	14	0.1276
C5	plant_miRNA	L-Lysine	ath158a3p	2	2	14	0.1296
C6	plant_miRNA	L-Lysine	ath827	3	2	14	0.1277
C7	scrambled_miRNA	L-Lysine	ath5642b	3	2	14	0.1291
C8	scrambled_miRNA	L-Lysine	aof159	4	2	14	0.1251
C9	scrambled_miRNA	L-Lysine	ath158a3p	4	2	14	0.1225
C10	plant_miRNA	L-Lysine	ath5642b	5	2	14	0.1248
C11	N.A.	L-Lysine	N.A.	5	N.A.	14	0.0875
D2	scrambled_miRNA	L-Lysine	ath158a3p	1	2	14	0.1262
D3	plant_miRNA	L-Lysine	aof159	1	2	14	0.1298
D4	scrambled_miRNA	L-Lysine	aof159	2	2	14	0.1325
D5	plant_miRNA	L-Lysine	ath827	2	2	14	0.1285
D6	plant_miRNA	L-Lysine	ath158a3p	3	2	14	0.1297
D7	N.A.	L-Lysine	N.A.	3	2	14	0.0888
D8	plant_miRNA	L-Lysine	ath158b	4	2	14	0.1247
D9	scrambled_miRNA	L-Lysine	ath5642b	4	2	14	0.1268
D10	scrambled_miRNA	L-Lysine	ath827	5	2	14	0.1256
D11	plant_miRNA	L-Lysine	ath158b	5		14	0.1274
E2	plant_miRNA	L-Lysine	ath158a3p	1	2	14	0.1272
E3	scrambled_miRNA	L-Lysine	aof159	1	2	14	0.1233
E4	plant_miRNA	L-Lysine	aof159	2	2	14	0.1288
E5	scrambled_miRNA	L-Lysine	ath827	2	2	14	0.1288
E6	scrambled_miRNA	L-Lysine	ath158a3p	3	2	14	0.1243
E7	N.A.	L-Lysine	N.A.	3	N.A.	14	0.0884
E8	scrambled_miRNA	L-Lysine	ath158b	4	2	14	0.1243
E9	plant_miRNA	L-Lysine	ath5642b	4	2	14	0.1237
E10	plant_miRNA	L-Lysine	ath827	5	2	14	0.127
E11	scrambled_miRNA	L-Lysine	ath158b	5	2	14	0.129
F2	scrambled_miRNA	L-Lysine	ath5642b	1	2	14	0.1269
F3	N.A.	L-Lysine	N.A.	1	N.A.	14	0.0863
F4	N.A.	L-Lysine	N.A.	2	N.A.	14	0.0943
F5	plant_miRNA	L-Lysine	ath5642b	2	2	14	0.1306
F6	scrambled_miRNA	L-Lysine	aof159	3	2	14	0.1256
F7	scrambled_miRNA	L-Lysine	ath158b	3	2	14	0.1251
F8	scrambled_miRNA	L-Lysine	ath827	4	2	14	0.1327
F9	N.A.	L-Lysine	N.A.	4	2	14	0.0873
F10	plant_miRNA	L-Lysine	ath158a3p	5	2	14	0.1274
F11	plant_miRNA	L-Lysine	aof159	5	2	14	0.1293
G2	plant_miRNA	L-Lysine	ath5642b	1	2	14	0.1227
G3	N.A.	L-Lysine	N.A.	1	N.A.	14	0.0875
G4	N.A.	L-Lysine	N.A.	2	N.A.	14	0.0874
G5	scrambled_miRNA	L-Lysine	ath5642b	2	2	14	0.1283
G6	plant_miRNA	L-Lysine	aof159	3	2	14	0.1238
G7	plant_miRNA	L-Lysine	ath158b	3	2	14	0.1206
G8	plant_miRNA	L-Lysine	ath827	4	2	14	0.1229
G9	N.A.	L-Lysine	N.A.	4	N.A.	14	0.0896
G10	scrambled_miRNA	L-Lysine	ath158a3p	5	2	14	0.1244
G11	scrambled_miRNA	L-Lysine	aof159	5	2	14	0.1264
B2	plant_miRNA	L-Lysine	ath827	1	2	15	0.1337
B3	plant_miRNA	L-Lysine	ath158b	1	2	15	0.1358
B4	scrambled_miRNA	L-Lysine	ath158b	2	2	15	0.1323
B5	scrambled_miRNA	L-Lysine	ath158a3p	2	2	15	0.1355
B6	scrambled_miRNA	L-Lysine	ath827	3	2	15	0.1308
B7	plant_miRNA	L-Lysine	ath5642b	3	2	15	0.1335
B8	plant_miRNA	L-Lysine	aof159	4	2	15	0.134
B9	plant_miRNA	L-Lysine	ath158a3p	4	2	15	0.1454
B10	scrambled_miRNA	L-Lysine	ath5642b	5	2	15	0.134
B11	N.A.	L-Lysine	N.A.	5	N.A.	15	0.089
C2	scrambled_miRNA	L-Lysine	ath827	1	2	15	0.1313
C3	scrambled_miRNA	L-Lysine	ath158b	1	2	15	0.1299
C4	plant_miRNA	L-Lysine	ath158b	2	2	15	0.1333
C5	plant_miRNA	L-Lysine	ath158a3p	2	2	15	0.1346
C6	plant_miRNA	L-Lysine	ath827	3	2	15	0.1325
C7	scrambled_miRNA	L-Lysine	ath5642b	3	2	15	0.134
C8	scrambled_miRNA	L-Lysine	aof159	4	2	15	0.1292
C9	scrambled_miRNA	L-Lysine	ath158a3p	4	2	15	0.1298
C10	plant_miRNA	L-Lysine	ath5642b	5	2	15	0.132
C11	N.A.	L-Lysine	N.A.	5	N.A.	15	0.0873
D2	scrambled_miRNA	L-Lysine	ath158a3p	1	2	15	0.1303
D3	plant_miRNA	L-Lysine	aof159	1	2	15	0.1352
D4	scrambled_miRNA	L-Lysine	aof159	2	2	15	0.1372
D5	plant_miRNA	L-Lysine	ath827	2	2	15	0.1345
D6	plant_miRNA	L-Lysine	ath158a3p	3	2	15	0.1403
D7	N.A.	L-Lysine	N.A.	3	2	15	0.0889
D8	plant_miRNA	L-Lysine	ath158b	4	2	15	0.1316
D9	scrambled_miRNA	L-Lysine	ath5642b	4	2	15	0.1379
D10	scrambled_miRNA	L-Lysine	ath827	5	2	15	0.1301
D11	plant_miRNA	L-Lysine	ath158b	5		15	0.1316
E2	plant_miRNA	L-Lysine	ath158a3p	1	2	15	0.1325
E3	scrambled_miRNA	L-Lysine	aof159	1	2	15	0.1271
E4	plant_miRNA	L-Lysine	aof159	2	2	15	0.1334
E5	scrambled_miRNA	L-Lysine	ath827	2	2	15	0.1351
E6	scrambled_miRNA	L-Lysine	ath158a3p	3	2	15	0.1282
E7	N.A.	L-Lysine	N.A.	3	N.A.	15	0.0888
E8	scrambled_miRNA	L-Lysine	ath158b	4	2	15	0.1317
E9	plant_miRNA	L-Lysine	ath5642b	4	2	15	0.1344
E10	plant_miRNA	L-Lysine	ath827	5	2	15	0.1337
E11	scrambled_miRNA	L-Lysine	ath158b	5	2	15	0.1326
F2	scrambled_miRNA	L-Lysine	ath5642b	1	2	15	0.1322
F3	N.A.	L-Lysine	N.A.	1	N.A.	15	0.0868
F4	N.A.	L-Lysine	N.A.	2	N.A.	15	0.0943
F5	plant_miRNA	L-Lysine	ath5642b	2	2	15	0.1347
F6	scrambled_miRNA	L-Lysine	aof159	3	2	15	0.1293
F7	scrambled_miRNA	L-Lysine	ath158b	3	2	15	0.1313
F8	scrambled_miRNA	L-Lysine	ath827	4	2	15	0.136
F9	N.A.	L-Lysine	N.A.	4	2	15	0.0873
F10	plant_miRNA	L-Lysine	ath158a3p	5	2	15	0.132
F11	plant_miRNA	L-Lysine	aof159	5	2	15	0.1349
G2	plant_miRNA	L-Lysine	ath5642b	1	2	15	0.1275
G3	N.A.	L-Lysine	N.A.	1	N.A.	15	0.0876
G4	N.A.	L-Lysine	N.A.	2	N.A.	15	0.0879
G5	scrambled_miRNA	L-Lysine	ath5642b	2	2	15	0.1318
G6	plant_miRNA	L-Lysine	aof159	3	2	15	0.128
G7	plant_miRNA	L-Lysine	ath158b	3	2	15	0.1235
G8	plant_miRNA	L-Lysine	ath827	4	2	15	0.1314
G9	N.A.	L-Lysine	N.A.	4	N.A.	15	0.0896
G10	scrambled_miRNA	L-Lysine	ath158a3p	5	2	15	0.1286
G11	scrambled_miRNA	L-Lysine	aof159	5	2	15	0.1304
B2	plant_miRNA	L-Lysine	ath827	1	2	16	0.1395
B3	plant_miRNA	L-Lysine	ath158b	1	2	16	0.1412
B4	scrambled_miRNA	L-Lysine	ath158b	2	2	16	0.1388
B5	scrambled_miRNA	L-Lysine	ath158a3p	2	2	16	0.1445
B6	scrambled_miRNA	L-Lysine	ath827	3	2	16	0.1383
B7	plant_miRNA	L-Lysine	ath5642b	3	2	16	0.1421
B8	plant_miRNA	L-Lysine	aof159	4	2	16	0.1401
B9	plant_miRNA	L-Lysine	ath158a3p	4	2	16	0.1628
B10	scrambled_miRNA	L-Lysine	ath5642b	5	2	16	0.14
B11	N.A.	L-Lysine	N.A.	5	N.A.	16	0.0889
C2	scrambled_miRNA	L-Lysine	ath827	1	2	16	0.1372
C3	scrambled_miRNA	L-Lysine	ath158b	1	2	16	0.1347
C4	plant_miRNA	L-Lysine	ath158b	2	2	16	0.141
C5	plant_miRNA	L-Lysine	ath158a3p	2	2	16	0.1413
C6	plant_miRNA	L-Lysine	ath827	3	2	16	0.1382
C7	scrambled_miRNA	L-Lysine	ath5642b	3	2	16	0.1403
C8	scrambled_miRNA	L-Lysine	aof159	4	2	16	0.1351
C9	scrambled_miRNA	L-Lysine	ath158a3p	4	2	16	0.143
C10	plant_miRNA	L-Lysine	ath5642b	5	2	16	0.1391
C11	N.A.	L-Lysine	N.A.	5	N.A.	16	0.0875
D2	scrambled_miRNA	L-Lysine	ath158a3p	1	2	16	0.1354
D3	plant_miRNA	L-Lysine	aof159	1	2	16	0.1405
D4	scrambled_miRNA	L-Lysine	aof159	2	2	16	0.1419
D5	plant_miRNA	L-Lysine	ath827	2	2	16	0.1404
D6	plant_miRNA	L-Lysine	ath158a3p	3	2	16	0.1446
D7	N.A.	L-Lysine	N.A.	3	2	16	0.0888
D8	plant_miRNA	L-Lysine	ath158b	4	2	16	0.1385
D9	scrambled_miRNA	L-Lysine	ath5642b	4	2	16	0.1437
D10	scrambled_miRNA	L-Lysine	ath827	5	2	16	0.1353
D11	plant_miRNA	L-Lysine	ath158b	5		16	0.1371
E2	plant_miRNA	L-Lysine	ath158a3p	1	2	16	0.1388
E3	scrambled_miRNA	L-Lysine	aof159	1	2	16	0.1362
E4	plant_miRNA	L-Lysine	aof159	2	2	16	0.1388
E5	scrambled_miRNA	L-Lysine	ath827	2	2	16	0.1427
E6	scrambled_miRNA	L-Lysine	ath158a3p	3	2	16	0.1331
E7	N.A.	L-Lysine	N.A.	3	N.A.	16	0.089
E8	scrambled_miRNA	L-Lysine	ath158b	4	2	16	0.1391
E9	plant_miRNA	L-Lysine	ath5642b	4	2	16	0.1464
E10	plant_miRNA	L-Lysine	ath827	5	2	16	0.1393
E11	scrambled_miRNA	L-Lysine	ath158b	5	2	16	0.1406
F2	scrambled_miRNA	L-Lysine	ath5642b	1	2	16	0.1372
F3	N.A.	L-Lysine	N.A.	1	N.A.	16	0.0877
F4	N.A.	L-Lysine	N.A.	2	N.A.	16	0.0943
F5	plant_miRNA	L-Lysine	ath5642b	2	2	16	0.1394
F6	scrambled_miRNA	L-Lysine	aof159	3	2	16	0.1335
F7	scrambled_miRNA	L-Lysine	ath158b	3	2	16	0.1406
F8	scrambled_miRNA	L-Lysine	ath827	4	2	16	0.1411
F9	N.A.	L-Lysine	N.A.	4	2	16	0.0872
F10	plant_miRNA	L-Lysine	ath158a3p	5	2	16	0.1376
F11	plant_miRNA	L-Lysine	aof159	5	2	16	0.1399
G2	plant_miRNA	L-Lysine	ath5642b	1	2	16	0.1335
G3	N.A.	L-Lysine	N.A.	1	N.A.	16	0.0877
G4	N.A.	L-Lysine	N.A.	2	N.A.	16	0.0883
G5	scrambled_miRNA	L-Lysine	ath5642b	2	2	16	0.1361
G6	plant_miRNA	L-Lysine	aof159	3	2	16	0.1328
G7	plant_miRNA	L-Lysine	ath158b	3	2	16	0.1271
G8	plant_miRNA	L-Lysine	ath827	4	2	16	0.1385
G9	N.A.	L-Lysine	N.A.	4	N.A.	16	0.0898
G10	scrambled_miRNA	L-Lysine	ath158a3p	5	2	16	0.1338
G11	scrambled_miRNA	L-Lysine	aof159	5	2	16	0.1356
B2	plant_miRNA	L-Lysine	ath827	1	2	17	0.1468
B3	plant_miRNA	L-Lysine	ath158b	1	2	17	0.1525
B4	scrambled_miRNA	L-Lysine	ath158b	2	2	17	0.1462
B5	scrambled_miRNA	L-Lysine	ath158a3p	2	2	17	0.1544
B6	scrambled_miRNA	L-Lysine	ath827	3	2	17	0.1452
B7	plant_miRNA	L-Lysine	ath5642b	3	2	17	0.1557
B8	plant_miRNA	L-Lysine	aof159	4	2	17	0.1479
B9	plant_miRNA	L-Lysine	ath158a3p	4	2	17	0.1864
B10	scrambled_miRNA	L-Lysine	ath5642b	5	2	17	0.1484
B11	N.A.	L-Lysine	N.A.	5	N.A.	17	0.089
C2	scrambled_miRNA	L-Lysine	ath827	1	2	17	0.1454
C3	scrambled_miRNA	L-Lysine	ath158b	1	2	17	0.1411
C4	plant_miRNA	L-Lysine	ath158b	2	2	17	0.1494
C5	plant_miRNA	L-Lysine	ath158a3p	2	2	17	0.1473
C6	plant_miRNA	L-Lysine	ath827	3	2	17	0.1457
C7	scrambled_miRNA	L-Lysine	ath5642b	3	2	17	0.1515
C8	scrambled_miRNA	L-Lysine	aof159	4	2	17	0.1415
C9	scrambled_miRNA	L-Lysine	ath158a3p	4	2	17	0.161
C10	plant_miRNA	L-Lysine	ath5642b	5	2	17	0.1432
C11	N.A.	L-Lysine	N.A.	5	N.A.	17	0.0874
D2	scrambled_miRNA	L-Lysine	ath158a3p	1	2	17	0.141
D3	plant_miRNA	L-Lysine	aof159	1	2	17	0.1478
D4	scrambled_miRNA	L-Lysine	aof159	2	2	17	0.1479
D5	plant_miRNA	L-Lysine	ath827	2	2	17	0.1485
D6	plant_miRNA	L-Lysine	ath158a3p	3	2	17	0.1532
D7	N.A.	L-Lysine	N.A.	3	2	17	0.089
D8	plant_miRNA	L-Lysine	ath158b	4	2	17	0.1494
D9	scrambled_miRNA	L-Lysine	ath5642b	4	2	17	0.1557
D10	scrambled_miRNA	L-Lysine	ath827	5	2	17	0.1409
D11	plant_miRNA	L-Lysine	ath158b	5		17	0.1429
E2	plant_miRNA	L-Lysine	ath158a3p	1	2	17	0.1475
E3	scrambled_miRNA	L-Lysine	aof159	1	2	17	0.1456
E4	plant_miRNA	L-Lysine	aof159	2	2	17	0.1456
E5	scrambled_miRNA	L-Lysine	ath827	2	2	17	0.151
E6	scrambled_miRNA	L-Lysine	ath158a3p	3	2	17	0.1388
E7	N.A.	L-Lysine	N.A.	3	N.A.	17	0.0892
E8	scrambled_miRNA	L-Lysine	ath158b	4	2	17	0.153
E9	plant_miRNA	L-Lysine	ath5642b	4	2	17	0.1547
E10	plant_miRNA	L-Lysine	ath827	5	2	17	0.1463
E11	scrambled_miRNA	L-Lysine	ath158b	5	2	17	0.1479
F2	scrambled_miRNA	L-Lysine	ath5642b	1	2	17	0.1429
F3	N.A.	L-Lysine	N.A.	1	N.A.	17	0.0891
F4	N.A.	L-Lysine	N.A.	2	N.A.	17	0.0944
F5	plant_miRNA	L-Lysine	ath5642b	2	2	17	0.1452
F6	scrambled_miRNA	L-Lysine	aof159	3	2	17	0.1383
F7	scrambled_miRNA	L-Lysine	ath158b	3	2	17	0.1502
F8	scrambled_miRNA	L-Lysine	ath827	4	2	17	0.1467
F9	N.A.	L-Lysine	N.A.	4	2	17	0.0875
F10	plant_miRNA	L-Lysine	ath158a3p	5	2	17	0.1437
F11	plant_miRNA	L-Lysine	aof159	5	2	17	0.147
G2	plant_miRNA	L-Lysine	ath5642b	1	2	17	0.1392
G3	N.A.	L-Lysine	N.A.	1	N.A.	17	0.0878
G4	N.A.	L-Lysine	N.A.	2	N.A.	17	0.0887
G5	scrambled_miRNA	L-Lysine	ath5642b	2	2	17	0.1413
G6	plant_miRNA	L-Lysine	aof159	3	2	17	0.1384
G7	plant_miRNA	L-Lysine	ath158b	3	2	17	0.1316
G8	plant_miRNA	L-Lysine	ath827	4	2	17	0.1483
G9	N.A.	L-Lysine	N.A.	4	N.A.	17	0.0896
G10	scrambled_miRNA	L-Lysine	ath158a3p	5	2	17	0.1396
G11	scrambled_miRNA	L-Lysine	aof159	5	2	17	0.1405
B2	plant_miRNA	L-Lysine	ath827	1	2	18	0.1556
B3	plant_miRNA	L-Lysine	ath158b	1	2	18	0.1629
B4	scrambled_miRNA	L-Lysine	ath158b	2	2	18	0.1609
B5	scrambled_miRNA	L-Lysine	ath158a3p	2	2	18	0.1636
B6	scrambled_miRNA	L-Lysine	ath827	3	2	18	0.1529
B7	plant_miRNA	L-Lysine	ath5642b	3	2	18	0.1846
B8	plant_miRNA	L-Lysine	aof159	4	2	18	0.1557
B9	plant_miRNA	L-Lysine	ath158a3p	4	2	18	0.2184
B10	scrambled_miRNA	L-Lysine	ath5642b	5	2	18	0.1551
B11	N.A.	L-Lysine	N.A.	5	N.A.	18	0.0889
C2	scrambled_miRNA	L-Lysine	ath827	1	2	18	0.1522
C3	scrambled_miRNA	L-Lysine	ath158b	1	2	18	0.1482
C4	plant_miRNA	L-Lysine	ath158b	2	2	18	0.1585
C5	plant_miRNA	L-Lysine	ath158a3p	2	2	18	0.1564
C6	plant_miRNA	L-Lysine	ath827	3	2	18	0.1529
C7	scrambled_miRNA	L-Lysine	ath5642b	3	2	18	0.1566
C8	scrambled_miRNA	L-Lysine	aof159	4	2	18	0.1484
C9	scrambled_miRNA	L-Lysine	ath158a3p	4	2	18	0.1841
C10	plant_miRNA	L-Lysine	ath5642b	5	2	18	0.1509
C11	N.A.	L-Lysine	N.A.	5	N.A.	18	0.0873
D2	scrambled_miRNA	L-Lysine	ath158a3p	1	2	18	0.1479
D3	plant_miRNA	L-Lysine	aof159	1	2	18	0.1555
D4	scrambled_miRNA	L-Lysine	aof159	2	2	18	0.1546
D5	plant_miRNA	L-Lysine	ath827	2	2	18	0.1565
D6	plant_miRNA	L-Lysine	ath158a3p	3	2	18	0.1626
D7	N.A.	L-Lysine	N.A.	3	2	18	0.0886
D8	plant_miRNA	L-Lysine	ath158b	4	2	18	0.1591
D9	scrambled_miRNA	L-Lysine	ath5642b	4	2	18	0.1677
D10	scrambled_miRNA	L-Lysine	ath827	5	2	18	0.1478
D11	plant_miRNA	L-Lysine	ath158b	5		18	0.1494
E2	plant_miRNA	L-Lysine	ath158a3p	1	2	18	0.1558
E3	scrambled_miRNA	L-Lysine	aof159	1	2	18	0.155
E4	plant_miRNA	L-Lysine	aof159	2	2	18	0.1535
E5	scrambled_miRNA	L-Lysine	ath827	2	2	18	0.16
E6	scrambled_miRNA	L-Lysine	ath158a3p	3	2	18	0.1449
E7	N.A.	L-Lysine	N.A.	3	N.A.	18	0.089
E8	scrambled_miRNA	L-Lysine	ath158b	4	2	18	0.1651
E9	plant_miRNA	L-Lysine	ath5642b	4	2	18	0.1681
E10	plant_miRNA	L-Lysine	ath827	5	2	18	0.1546
E11	scrambled_miRNA	L-Lysine	ath158b	5	2	18	0.1577
F2	scrambled_miRNA	L-Lysine	ath5642b	1	2	18	0.1507
F3	N.A.	L-Lysine	N.A.	1	N.A.	18	0.0891
F4	N.A.	L-Lysine	N.A.	2	N.A.	18	0.0941
F5	plant_miRNA	L-Lysine	ath5642b	2	2	18	0.1517
F6	scrambled_miRNA	L-Lysine	aof159	3	2	18	0.1438
F7	scrambled_miRNA	L-Lysine	ath158b	3	2	18	0.1607
F8	scrambled_miRNA	L-Lysine	ath827	4	2	18	0.1528
F9	N.A.	L-Lysine	N.A.	4	2	18	0.087
F10	plant_miRNA	L-Lysine	ath158a3p	5	2	18	0.1506
F11	plant_miRNA	L-Lysine	aof159	5	2	18	0.155
G2	plant_miRNA	L-Lysine	ath5642b	1	2	18	0.1483
G3	N.A.	L-Lysine	N.A.	1	N.A.	18	0.0876
G4	N.A.	L-Lysine	N.A.	2	N.A.	18	0.0887
G5	scrambled_miRNA	L-Lysine	ath5642b	2	2	18	0.1501
G6	plant_miRNA	L-Lysine	aof159	3	2	18	0.1445
G7	plant_miRNA	L-Lysine	ath158b	3	2	18	0.1371
G8	plant_miRNA	L-Lysine	ath827	4	2	18	0.1587
G9	N.A.	L-Lysine	N.A.	4	N.A.	18	0.0895
G10	scrambled_miRNA	L-Lysine	ath158a3p	5	2	18	0.1456
G11	scrambled_miRNA	L-Lysine	aof159	5	2	18	0.1463
B2	plant_miRNA	L-Lysine	ath827	1	2	19	0.1651
B3	plant_miRNA	L-Lysine	ath158b	1	2	19	0.1741
B4	scrambled_miRNA	L-Lysine	ath158b	2	2	19	0.1634
B5	scrambled_miRNA	L-Lysine	ath158a3p	2	2	19	0.174
B6	scrambled_miRNA	L-Lysine	ath827	3	2	19	0.162
B7	plant_miRNA	L-Lysine	ath5642b	3	2	19	0.1959
B8	plant_miRNA	L-Lysine	aof159	4	2	19	0.1662
B9	plant_miRNA	L-Lysine	ath158a3p	4	2	19	0.2502
B10	scrambled_miRNA	L-Lysine	ath5642b	5	2	19	0.1651
B11	N.A.	L-Lysine	N.A.	5	N.A.	19	0.0887
C2	scrambled_miRNA	L-Lysine	ath827	1	2	19	0.1613
C3	scrambled_miRNA	L-Lysine	ath158b	1	2	19	0.1558
C4	plant_miRNA	L-Lysine	ath158b	2	2	19	0.1681
C5	plant_miRNA	L-Lysine	ath158a3p	2	2	19	0.1645
C6	plant_miRNA	L-Lysine	ath827	3	2	19	0.1652
C7	scrambled_miRNA	L-Lysine	ath5642b	3	2	19	0.1633
C8	scrambled_miRNA	L-Lysine	aof159	4	2	19	0.1558
C9	scrambled_miRNA	L-Lysine	ath158a3p	4	2	19	0.2107
C10	plant_miRNA	L-Lysine	ath5642b	5	2	19	0.1598
C11	N.A.	L-Lysine	N.A.	5	N.A.	19	0.0871
D2	scrambled_miRNA	L-Lysine	ath158a3p	1	2	19	0.1564
D3	plant_miRNA	L-Lysine	aof159	1	2	19	0.1648
D4	scrambled_miRNA	L-Lysine	aof159	2	2	19	0.1634
D5	plant_miRNA	L-Lysine	ath827	2	2	19	0.1659
D6	plant_miRNA	L-Lysine	ath158a3p	3	2	19	0.1712
D7	N.A.	L-Lysine	N.A.	3	2	19	0.0883
D8	plant_miRNA	L-Lysine	ath158b	4	2	19	0.1696
D9	scrambled_miRNA	L-Lysine	ath5642b	4	2	19	0.1872
D10	scrambled_miRNA	L-Lysine	ath827	5	2	19	0.1561
D11	plant_miRNA	L-Lysine	ath158b	5		19	0.1571
E2	plant_miRNA	L-Lysine	ath158a3p	1	2	19	0.1652
E3	scrambled_miRNA	L-Lysine	aof159	1	2	19	0.1636
E4	plant_miRNA	L-Lysine	aof159	2	2	19	0.1625
E5	scrambled_miRNA	L-Lysine	ath827	2	2	19	0.1688
E6	scrambled_miRNA	L-Lysine	ath158a3p	3	2	19	0.1517
E7	N.A.	L-Lysine	N.A.	3	N.A.	19	0.0883
E8	scrambled_miRNA	L-Lysine	ath158b	4	2	19	0.1868
E9	plant_miRNA	L-Lysine	ath5642b	4	2	19	0.185
E10	plant_miRNA	L-Lysine	ath827	5	2	19	0.1645
E11	scrambled_miRNA	L-Lysine	ath158b	5	2	19	0.1689
F2	scrambled_miRNA	L-Lysine	ath5642b	1	2	19	0.1583
F3	N.A.	L-Lysine	N.A.	1	N.A.	19	0.089
F4	N.A.	L-Lysine	N.A.	2	N.A.	19	0.0942
F5	plant_miRNA	L-Lysine	ath5642b	2	2	19	0.159
F6	scrambled_miRNA	L-Lysine	aof159	3	2	19	0.1507
F7	scrambled_miRNA	L-Lysine	ath158b	3	2	19	0.1741
F8	scrambled_miRNA	L-Lysine	ath827	4	2	19	0.1595
F9	N.A.	L-Lysine	N.A.	4	2	19	0.0871
F10	plant_miRNA	L-Lysine	ath158a3p	5	2	19	0.158
F11	plant_miRNA	L-Lysine	aof159	5	2	19	0.1644
G2	plant_miRNA	L-Lysine	ath5642b	1	2	19	0.1552
G3	N.A.	L-Lysine	N.A.	1	N.A.	19	0.0875
G4	N.A.	L-Lysine	N.A.	2	N.A.	19	0.0886
G5	scrambled_miRNA	L-Lysine	ath5642b	2	2	19	0.1549
G6	plant_miRNA	L-Lysine	aof159	3	2	19	0.1517
G7	plant_miRNA	L-Lysine	ath158b	3	2	19	0.1432
G8	plant_miRNA	L-Lysine	ath827	4	2	19	0.1701
G9	N.A.	L-Lysine	N.A.	4	N.A.	19	0.0893
G10	scrambled_miRNA	L-Lysine	ath158a3p	5	2	19	0.1549
G11	scrambled_miRNA	L-Lysine	aof159	5	2	19	0.1534
B2	plant_miRNA	L-Lysine	ath827	1	2	20	0.1758
B3	plant_miRNA	L-Lysine	ath158b	1	2	20	0.1835
