Well_ID	Treatment	N_source	miRNA	Pair	Dose(uM)	Time	OD_600
D4	scrambled_miRNA	L-Proline	ath827	2	2	13	0.167799994
D5	scrambled_miRNA	L-Proline	ath158b	2	2	13	0.169799998
D6	N.A	L-Proline	N.A.	3	N.A.	13	0.081
D7	plant_miRNA	L-Proline	ath827	3	2	13	0.166500002
D8	scrambled_miRNA	L-Proline	ath827	4	2	13	0.172399998
D9	plant_miRNA	L-Proline	aof159	4	2	13	0.161400005
D10	plant_miRNA	L-Proline	ath158a3p	5	2	13	0.169300005
D11	plant_miRNA	L-Proline	ath5642b	5	2	13	0.1664
E2	scrambled_miRNA	L-Proline	ath5642b	1	2	13	0.164700001
E3	scrambled_miRNA	L-Proline	aof159	1	2	13	0.166099995
E4	plant_miRNA	L-Proline	ath827	2	2	13	0.158700004
E5	plant_miRNA	L-Proline	ath158b	2	2	13	0.170599997
E6	N.A	L-Proline	N.A.	3	N.A.	13	0.088799998
E7	scrambled_miRNA	L-Proline	ath827	3	2	13	0.181500003
E8	plant_miRNA	L-Proline	ath827	4	2	13	0.167899996
E9	scrambled_miRNA	L-Proline	aof159	4	2	13	0.175099999
E10	scrambled_miRNA	L-Proline	ath158a3p	5	2	13	0.178200006
E11	scrambled_miRNA	L-Proline	ath5642b	5	2	13	0.171599999
F2	scrambled_miRNA	L-Proline	ath158a3p	1	2	13	0.154899999
F3	plant_miRNA	L-Proline	ath158b	1	2	13	0.159799993
F4	plant_miRNA	L-Proline	ath158a3p	2	2	13	0.160999998
F5	N.A	L-Proline	N.A.	2	N.A.	13	0.080899999
F6	scrambled_miRNA	L-Proline	ath158b	3	2	13	0.1602
F7	plant_miRNA	L-Proline	aof159	3	2	13	0.166700006
F8	plant_miRNA	L-Proline	ath5642b	4	2	13	0.1664
F9	N.A	L-Proline	N.A.	4	N.A.	13	0.084700003
F10	plant_miRNA	L-Proline	aof159	5	2	13	0.166600004
F11	plant_miRNA	L-Proline	ath827	5	2	13	0.162599996
G2	plant_miRNA	L-Proline	ath158a3p	1	2	13	0.145300001
G3	scrambled_miRNA	L-Proline	ath158b	1	2	13	0.144400001
G4	scrambled_miRNA	L-Proline	ath158a3p	2	2	13	0.127800003
G5	N.A	L-Proline	N.A.	2	N.A.	13	0.104000002
G6	plant_miRNA	L-Proline	ath158b	3	2	13	0.115099996
G7	scrambled_miRNA	L-Proline	aof159	3	2	13	0.155300006
G8	scrambled_miRNA	L-Proline	ath5642b	4	2	13	0.154400006
G9	N.A	L-Proline	N.A.	4	N.A.	13	0.075900003
G10	scrambled_miRNA	L-Proline	aof159	5	2	13	0.157299995
G11	scrambled_miRNA	L-Proline	ath827	5	2	13	0.155399993
B2	plant_miRNA	L-Proline	ath827	1	2	14	0.168699995
B3	N.A	L-Proline	N.A.	1	N.A.	14	0.089699998
B4	scrambled_miRNA	L-Proline	aof159	2	2	14	0.214900002
B5	scrambled_miRNA	L-Proline	ath5642b	2	2	14	0.197300002
B6	scrambled_miRNA	L-Proline	ath158a3p	3	2	14	0.193299994
B7	plant_miRNA	L-Proline	ath5642b	3	2	14	0.202600002
B8	scrambled_miRNA	L-Proline	ath158b	4	2	14	0.195099995
B9	plant_miRNA	L-Proline	ath158a3p	4	2	14	0.183200002
B10	plant_miRNA	L-Proline	ath158b	5	2	14	0.223199993
B11	N.A	L-Proline	N.A.	5	N.A.	14	0.079599999
C2	scrambled_miRNA	L-Proline	ath827	1	2	14	0.164499998
C3	N.A	L-Proline	N.A.	1	N.A.	14	0.080399998
C4	plant_miRNA	L-Proline	aof159	2	2	14	0.168300003
C5	plant_miRNA	L-Proline	ath5642b	2	2	14	0.166999996
C6	plant_miRNA	L-Proline	ath158a3p	3	2	14	0.183300003
C7	scrambled_miRNA	L-Proline	ath5642b	3	2	14	0.213
C8	plant_miRNA	L-Proline	ath158b	4	2	14	0.183799997
C9	scrambled_miRNA	L-Proline	ath158a3p	4	2	14	0.177399993
C10	scrambled_miRNA	L-Proline	ath158b	5	2	14	0.195800006
C11	N.A	L-Proline	N.A.	5	N.A.	14	0.0735
D2	plant_miRNA	L-Proline	ath5642b	1	2	14	0.168200001
D3	plant_miRNA	L-Proline	aof159	1	2	14	0.173999995
D4	scrambled_miRNA	L-Proline	ath827	2	2	14	0.1831
D5	scrambled_miRNA	L-Proline	ath158b	2	2	14	0.187800005
D6	N.A	L-Proline	N.A.	3	N.A.	14	0.080799997
D7	plant_miRNA	L-Proline	ath827	3	2	14	0.182300001
D8	scrambled_miRNA	L-Proline	ath827	4	2	14	0.195999995
D9	plant_miRNA	L-Proline	aof159	4	2	14	0.174999997
D10	plant_miRNA	L-Proline	ath158a3p	5	2	14	0.184400007
D11	plant_miRNA	L-Proline	ath5642b	5	2	14	0.179800004
E2	scrambled_miRNA	L-Proline	ath5642b	1	2	14	0.176599994
E3	scrambled_miRNA	L-Proline	aof159	1	2	14	0.177300006
E4	plant_miRNA	L-Proline	ath827	2	2	14	0.171200007
E5	plant_miRNA	L-Proline	ath158b	2	2	14	0.183599994
E6	N.A	L-Proline	N.A.	3	N.A.	14	0.087700002
E7	scrambled_miRNA	L-Proline	ath827	3	2	14	0.199300006
E8	plant_miRNA	L-Proline	ath827	4	2	14	0.183300003
E9	scrambled_miRNA	L-Proline	aof159	4	2	14	0.192699999
E10	scrambled_miRNA	L-Proline	ath158a3p	5	2	14	0.193599999
E11	scrambled_miRNA	L-Proline	ath5642b	5	2	14	0.186700001
F2	scrambled_miRNA	L-Proline	ath158a3p	1	2	14	0.166199997
F3	plant_miRNA	L-Proline	ath158b	1	2	14	0.171399996
F4	plant_miRNA	L-Proline	ath158a3p	2	2	14	0.174799994
F5	N.A	L-Proline	N.A.	2	N.A.	14	0.080600001
F6	scrambled_miRNA	L-Proline	ath158b	3	2	14	0.175400004
F7	plant_miRNA	L-Proline	aof159	3	2	14	0.183799997
F8	plant_miRNA	L-Proline	ath5642b	4	2	14	0.179299995
F9	N.A	L-Proline	N.A.	4	N.A.	14	0.085500002
F10	plant_miRNA	L-Proline	aof159	5	2	14	0.180399999
F11	plant_miRNA	L-Proline	ath827	5	2	14	0.178800002
G2	plant_miRNA	L-Proline	ath158a3p	1	2	14	0.154799998
G3	scrambled_miRNA	L-Proline	ath158b	1	2	14	0.156100005
G4	scrambled_miRNA	L-Proline	ath158a3p	2	2	14	0.1338
G5	N.A	L-Proline	N.A.	2	N.A.	14	0.109999999
G6	plant_miRNA	L-Proline	ath158b	3	2	14	0.117200002
G7	scrambled_miRNA	L-Proline	aof159	3	2	14	0.170900002
G8	scrambled_miRNA	L-Proline	ath5642b	4	2	14	0.169499993
G9	N.A	L-Proline	N.A.	4	N.A.	14	0.075499997
G10	scrambled_miRNA	L-Proline	aof159	5	2	14	0.172299996
G11	scrambled_miRNA	L-Proline	ath827	5	2	14	0.170100003
B2	plant_miRNA	L-Proline	ath827	1	2	15	0.182099998
B3	N.A	L-Proline	N.A.	1	N.A.	15	0.089599997
B4	scrambled_miRNA	L-Proline	aof159	2	2	15	0.242200002
B5	scrambled_miRNA	L-Proline	ath5642b	2	2	15	0.217999995
B6	scrambled_miRNA	L-Proline	ath158a3p	3	2	15	0.211600006
B7	plant_miRNA	L-Proline	ath5642b	3	2	15	0.224999994
B8	scrambled_miRNA	L-Proline	ath158b	4	2	15	0.215100005
B9	plant_miRNA	L-Proline	ath158a3p	4	2	15	0.201000005
B10	plant_miRNA	L-Proline	ath158b	5	2	15	0.26879999
B11	N.A	L-Proline	N.A.	5	N.A.	15	0.082400002
C2	scrambled_miRNA	L-Proline	ath827	1	2	15	0.178800002
C3	N.A	L-Proline	N.A.	1	N.A.	15	0.081
C4	plant_miRNA	L-Proline	aof159	2	2	15	0.185000002
C5	plant_miRNA	L-Proline	ath5642b	2	2	15	0.185499996
C6	plant_miRNA	L-Proline	ath158a3p	3	2	15	0.2007
C7	scrambled_miRNA	L-Proline	ath5642b	3	2	15	0.243000001
C8	plant_miRNA	L-Proline	ath158b	4	2	15	0.202999994
C9	scrambled_miRNA	L-Proline	ath158a3p	4	2	15	0.196899995
C10	scrambled_miRNA	L-Proline	ath158b	5	2	15	0.216800004
C11	N.A	L-Proline	N.A.	5	N.A.	15	0.074000001
D2	plant_miRNA	L-Proline	ath5642b	1	2	15	0.182300001
D3	plant_miRNA	L-Proline	aof159	1	2	15	0.191
D4	scrambled_miRNA	L-Proline	ath827	2	2	15	0.200399995
D5	scrambled_miRNA	L-Proline	ath158b	2	2	15	0.210199997
D6	N.A	L-Proline	N.A.	3	N.A.	15	0.080399998
D7	plant_miRNA	L-Proline	ath827	3	2	15	0.200200006
D8	scrambled_miRNA	L-Proline	ath827	4	2	15	0.2271
D9	plant_miRNA	L-Proline	aof159	4	2	15	0.193499997
D10	plant_miRNA	L-Proline	ath158a3p	5	2	15	0.203999996
D11	plant_miRNA	L-Proline	ath5642b	5	2	15	0.1972
E2	scrambled_miRNA	L-Proline	ath5642b	1	2	15	0.1919
E3	scrambled_miRNA	L-Proline	aof159	1	2	15	0.191799998
E4	plant_miRNA	L-Proline	ath827	2	2	15	0.1875
E5	plant_miRNA	L-Proline	ath158b	2	2	15	0.201299995
E6	N.A	L-Proline	N.A.	3	N.A.	15	0.087800004
E7	scrambled_miRNA	L-Proline	ath827	3	2	15	0.218899995
E8	plant_miRNA	L-Proline	ath827	4	2	15	0.199900001
E9	scrambled_miRNA	L-Proline	aof159	4	2	15	0.216700003
E10	scrambled_miRNA	L-Proline	ath158a3p	5	2	15	0.212699994
E11	scrambled_miRNA	L-Proline	ath5642b	5	2	15	0.205699995
F2	scrambled_miRNA	L-Proline	ath158a3p	1	2	15	0.181700006
F3	plant_miRNA	L-Proline	ath158b	1	2	15	0.186299995
F4	plant_miRNA	L-Proline	ath158a3p	2	2	15	0.192200005
F5	N.A	L-Proline	N.A.	2	N.A.	15	0.080899999
F6	scrambled_miRNA	L-Proline	ath158b	3	2	15	0.191
F7	plant_miRNA	L-Proline	aof159	3	2	15	0.200599998
F8	plant_miRNA	L-Proline	ath5642b	4	2	15	0.1998
F9	N.A	L-Proline	N.A.	4	N.A.	15	0.085699998
F10	plant_miRNA	L-Proline	aof159	5	2	15	0.196899995
F11	plant_miRNA	L-Proline	ath827	5	2	15	0.196899995
G2	plant_miRNA	L-Proline	ath158a3p	1	2	15	0.167500004
G3	scrambled_miRNA	L-Proline	ath158b	1	2	15	0.169699997
G4	scrambled_miRNA	L-Proline	ath158a3p	2	2	15	0.1435
G5	N.A	L-Proline	N.A.	2	N.A.	15	0.115099996
G6	plant_miRNA	L-Proline	ath158b	3	2	15	0.121399999
G7	scrambled_miRNA	L-Proline	aof159	3	2	15	0.188500002
G8	scrambled_miRNA	L-Proline	ath5642b	4	2	15	0.187099993
G9	N.A	L-Proline	N.A.	4	N.A.	15	0.0757
G10	scrambled_miRNA	L-Proline	aof159	5	2	15	0.190400004
G11	scrambled_miRNA	L-Proline	ath827	5	2	15	0.186399996
B2	plant_miRNA	L-Proline	ath827	1	2	16	0.201499999
B3	N.A	L-Proline	N.A.	1	N.A.	16	0.089299999
B4	scrambled_miRNA	L-Proline	aof159	2	2	16	0.275700003
B5	scrambled_miRNA	L-Proline	ath5642b	2	2	16	0.271800011
B6	scrambled_miRNA	L-Proline	ath158a3p	3	2	16	0.238700002
B7	plant_miRNA	L-Proline	ath5642b	3	2	16	0.257400006
B8	scrambled_miRNA	L-Proline	ath158b	4	2	16	0.246199995
B9	plant_miRNA	L-Proline	ath158a3p	4	2	16	0.224399999
B10	plant_miRNA	L-Proline	ath158b	5	2	16	0.303000003
B11	N.A	L-Proline	N.A.	5	N.A.	16	0.086599998
C2	scrambled_miRNA	L-Proline	ath827	1	2	16	0.199300006
C3	N.A	L-Proline	N.A.	1	N.A.	16	0.081600003
C4	plant_miRNA	L-Proline	aof159	2	2	16	0.206499994
C5	plant_miRNA	L-Proline	ath5642b	2	2	16	0.209900007
C6	plant_miRNA	L-Proline	ath158a3p	3	2	16	0.2271
C7	scrambled_miRNA	L-Proline	ath5642b	3	2	16	0.285899997
C8	plant_miRNA	L-Proline	ath158b	4	2	16	0.2315
C9	scrambled_miRNA	L-Proline	ath158a3p	4	2	16	0.223000005
C10	scrambled_miRNA	L-Proline	ath158b	5	2	16	0.246600002
C11	N.A	L-Proline	N.A.	5	N.A.	16	0.073899999
D2	plant_miRNA	L-Proline	ath5642b	1	2	16	0.201199993
D3	plant_miRNA	L-Proline	aof159	1	2	16	0.215399995
D4	scrambled_miRNA	L-Proline	ath827	2	2	16	0.225500003
D5	scrambled_miRNA	L-Proline	ath158b	2	2	16	0.245100006
D6	N.A	L-Proline	N.A.	3	N.A.	16	0.0823
D7	plant_miRNA	L-Proline	ath827	3	2	16	0.224800006
D8	scrambled_miRNA	L-Proline	ath827	4	2	16	0.25029999
D9	plant_miRNA	L-Proline	aof159	4	2	16	0.219600007
D10	plant_miRNA	L-Proline	ath158a3p	5	2	16	0.231299996
D11	plant_miRNA	L-Proline	ath5642b	5	2	16	0.220799997
E2	scrambled_miRNA	L-Proline	ath5642b	1	2	16	0.213
E3	scrambled_miRNA	L-Proline	aof159	1	2	16	0.210500002
E4	plant_miRNA	L-Proline	ath827	2	2	16	0.209600002
E5	plant_miRNA	L-Proline	ath158b	2	2	16	0.225700006
E6	N.A	L-Proline	N.A.	3	N.A.	16	0.088799998
E7	scrambled_miRNA	L-Proline	ath827	3	2	16	0.249300003
E8	plant_miRNA	L-Proline	ath827	4	2	16	0.219600007
E9	scrambled_miRNA	L-Proline	aof159	4	2	16	0.246099994
E10	scrambled_miRNA	L-Proline	ath158a3p	5	2	16	0.2403
E11	scrambled_miRNA	L-Proline	ath5642b	5	2	16	0.235200003
F2	scrambled_miRNA	L-Proline	ath158a3p	1	2	16	0.202900007
F3	plant_miRNA	L-Proline	ath158b	1	2	16	0.207699999
F4	plant_miRNA	L-Proline	ath158a3p	2	2	16	0.213400006
F5	N.A	L-Proline	N.A.	2	N.A.	16	0.081900001
F6	scrambled_miRNA	L-Proline	ath158b	3	2	16	0.213599995
F7	plant_miRNA	L-Proline	aof159	3	2	16	0.216700003
F8	plant_miRNA	L-Proline	ath5642b	4	2	16	0.225999996
F9	N.A	L-Proline	N.A.	4	N.A.	16	0.086199999
F10	plant_miRNA	L-Proline	aof159	5	2	16	0.221300006
F11	plant_miRNA	L-Proline	ath827	5	2	16	0.221000001
G2	plant_miRNA	L-Proline	ath158a3p	1	2	16	0.184499994
G3	scrambled_miRNA	L-Proline	ath158b	1	2	16	0.186000004
G4	scrambled_miRNA	L-Proline	ath158a3p	2	2	16	0.155699998
G5	N.A	L-Proline	N.A.	2	N.A.	16	0.119400002
G6	plant_miRNA	L-Proline	ath158b	3	2	16	0.129899994
G7	scrambled_miRNA	L-Proline	aof159	3	2	16	0.213100001
G8	scrambled_miRNA	L-Proline	ath5642b	4	2	16	0.215599999
G9	N.A	L-Proline	N.A.	4	N.A.	16	0.077
G10	scrambled_miRNA	L-Proline	aof159	5	2	16	0.215499997
G11	scrambled_miRNA	L-Proline	ath827	5	2	16	0.206200004
B2	plant_miRNA	L-Proline	ath827	1	2	17	0.223000005
B3	N.A	L-Proline	N.A.	1	N.A.	17	0.089100003
B4	scrambled_miRNA	L-Proline	aof159	2	2	17	0.300399989
B5	scrambled_miRNA	L-Proline	ath5642b	2	2	17	0.284299999
B6	scrambled_miRNA	L-Proline	ath158a3p	3	2	17	0.271699995
B7	plant_miRNA	L-Proline	ath5642b	3	2	17	0.297300011
B8	scrambled_miRNA	L-Proline	ath158b	4	2	17	0.285699993
B9	plant_miRNA	L-Proline	ath158a3p	4	2	17	0.254599988
B10	plant_miRNA	L-Proline	ath158b	5	2	17	0.436199993
B11	N.A	L-Proline	N.A.	5	N.A.	17	0.084100001
C2	scrambled_miRNA	L-Proline	ath827	1	2	17	0.240899995
C3	N.A	L-Proline	N.A.	1	N.A.	17	0.081799999
C4	plant_miRNA	L-Proline	aof159	2	2	17	0.228699997
C5	plant_miRNA	L-Proline	ath5642b	2	2	17	0.239600003
C6	plant_miRNA	L-Proline	ath158a3p	3	2	17	0.25819999
C7	scrambled_miRNA	L-Proline	ath5642b	3	2	17	0.344300002
C8	plant_miRNA	L-Proline	ath158b	4	2	17	0.266000003
C9	scrambled_miRNA	L-Proline	ath158a3p	4	2	17	0.252099991
C10	scrambled_miRNA	L-Proline	ath158b	5	2	17	0.339700013
C11	N.A	L-Proline	N.A.	5	N.A.	17	0.074600004
D2	plant_miRNA	L-Proline	ath5642b	1	2	17	0.243900001
D3	plant_miRNA	L-Proline	aof159	1	2	17	0.244299993
D4	scrambled_miRNA	L-Proline	ath827	2	2	17	0.256000012
D5	scrambled_miRNA	L-Proline	ath158b	2	2	17	0.289099991
D6	N.A	L-Proline	N.A.	3	N.A.	17	0.081900001
D7	plant_miRNA	L-Proline	ath827	3	2	17	0.25150001
D8	scrambled_miRNA	L-Proline	ath827	4	2	17	0.290300012
D9	plant_miRNA	L-Proline	aof159	4	2	17	0.248500004
D10	plant_miRNA	L-Proline	ath158a3p	5	2	17	0.26789999
D11	plant_miRNA	L-Proline	ath5642b	5	2	17	0.254599988
E2	scrambled_miRNA	L-Proline	ath5642b	1	2	17	0.236100003
E3	scrambled_miRNA	L-Proline	aof159	1	2	17	0.241999999
E4	plant_miRNA	L-Proline	ath827	2	2	17	0.235799998
E5	plant_miRNA	L-Proline	ath158b	2	2	17	0.254400015
E6	N.A	L-Proline	N.A.	3	N.A.	17	0.089400001
E7	scrambled_miRNA	L-Proline	ath827	3	2	17	0.282200009
E8	plant_miRNA	L-Proline	ath827	4	2	17	0.247700006
E9	scrambled_miRNA	L-Proline	aof159	4	2	17	0.280600011
E10	scrambled_miRNA	L-Proline	ath158a3p	5	2	17	0.27610001
E11	scrambled_miRNA	L-Proline	ath5642b	5	2	17	0.263000011
F2	scrambled_miRNA	L-Proline	ath158a3p	1	2	17	0.229599997
F3	plant_miRNA	L-Proline	ath158b	1	2	17	0.233600006
F4	plant_miRNA	L-Proline	ath158a3p	2	2	17	0.236499995
F5	N.A	L-Proline	N.A.	2	N.A.	17	0.081
F6	scrambled_miRNA	L-Proline	ath158b	3	2	17	0.235300004
F7	plant_miRNA	L-Proline	aof159	3	2	17	0.248400003
F8	plant_miRNA	L-Proline	ath5642b	4	2	17	0.260800004
F9	N.A	L-Proline	N.A.	4	N.A.	17	0.086199999
F10	plant_miRNA	L-Proline	aof159	5	2	17	0.248999998
F11	plant_miRNA	L-Proline	ath827	5	2	17	0.253899992
G2	plant_miRNA	L-Proline	ath158a3p	1	2	17	0.204600006
G3	scrambled_miRNA	L-Proline	ath158b	1	2	17	0.204899997
G4	scrambled_miRNA	L-Proline	ath158a3p	2	2	17	0.167699993
G5	N.A	L-Proline	N.A.	2	N.A.	17	0.1228
G6	plant_miRNA	L-Proline	ath158b	3	2	17	0.133100003
G7	scrambled_miRNA	L-Proline	aof159	3	2	17	0.236200005
G8	scrambled_miRNA	L-Proline	ath5642b	4	2	17	0.248400003
G9	N.A	L-Proline	N.A.	4	N.A.	17	0.076899998
G10	scrambled_miRNA	L-Proline	aof159	5	2	17	0.244299993
G11	scrambled_miRNA	L-Proline	ath827	5	2	17	0.234300002
B2	plant_miRNA	L-Proline	ath827	1	2	18	0.272300005
B3	N.A	L-Proline	N.A.	1	N.A.	18	0.088799998
B4	scrambled_miRNA	L-Proline	aof159	2	2	18	0.532400012
B5	scrambled_miRNA	L-Proline	ath5642b	2	2	18	0.335999995
B6	scrambled_miRNA	L-Proline	ath158a3p	3	2	18	0.314999998
B7	plant_miRNA	L-Proline	ath5642b	3	2	18	0.344799995
B8	scrambled_miRNA	L-Proline	ath158b	4	2	18	0.330599993
B9	plant_miRNA	L-Proline	ath158a3p	4	2	18	0.29519999
B10	plant_miRNA	L-Proline	ath158b	5	2	18	0.388200015
B11	N.A	L-Proline	N.A.	5	N.A.	18	0.081299998
C2	scrambled_miRNA	L-Proline	ath827	1	2	18	0.258300006
C3	N.A	L-Proline	N.A.	1	N.A.	18	0.0801
C4	plant_miRNA	L-Proline	aof159	2	2	18	0.256799996
C5	plant_miRNA	L-Proline	ath5642b	2	2	18	0.2676
C6	plant_miRNA	L-Proline	ath158a3p	3	2	18	0.293900013
C7	scrambled_miRNA	L-Proline	ath5642b	3	2	18	0.441199988
C8	plant_miRNA	L-Proline	ath158b	4	2	18	0.303499997
C9	scrambled_miRNA	L-Proline	ath158a3p	4	2	18	0.287999988
C10	scrambled_miRNA	L-Proline	ath158b	5	2	18	0.495900005
C11	N.A	L-Proline	N.A.	5	N.A.	18	0.075099997
D2	plant_miRNA	L-Proline	ath5642b	1	2	18	0.256199986
D3	plant_miRNA	L-Proline	aof159	1	2	18	0.282700002
D4	scrambled_miRNA	L-Proline	ath827	2	2	18	0.325500011
D5	scrambled_miRNA	L-Proline	ath158b	2	2	18	0.321200013
D6	N.A	L-Proline	N.A.	3	N.A.	18	0.081100002
D7	plant_miRNA	L-Proline	ath827	3	2	18	0.282700002
D8	scrambled_miRNA	L-Proline	ath827	4	2	18	0.340299994
D9	plant_miRNA	L-Proline	aof159	4	2	18	0.281800002
D10	plant_miRNA	L-Proline	ath158a3p	5	2	18	0.314799994
D11	plant_miRNA	L-Proline	ath5642b	5	2	18	0.296799988
E2	scrambled_miRNA	L-Proline	ath5642b	1	2	18	0.262199998
E3	scrambled_miRNA	L-Proline	aof159	1	2	18	0.28490001
E4	plant_miRNA	L-Proline	ath827	2	2	18	0.267699987
E5	plant_miRNA	L-Proline	ath158b	2	2	18	0.289600015
E6	N.A	L-Proline	N.A.	3	N.A.	18	0.088399999
E7	scrambled_miRNA	L-Proline	ath827	3	2	18	0.316500008
E8	plant_miRNA	L-Proline	ath827	4	2	18	0.280299991
E9	scrambled_miRNA	L-Proline	aof159	4	2	18	0.324699998
E10	scrambled_miRNA	L-Proline	ath158a3p	5	2	18	0.312599987
E11	scrambled_miRNA	L-Proline	ath5642b	5	2	18	0.2958
F2	scrambled_miRNA	L-Proline	ath158a3p	1	2	18	0.262100011
F3	plant_miRNA	L-Proline	ath158b	1	2	18	0.268400013
F4	plant_miRNA	L-Proline	ath158a3p	2	2	18	0.265500009
F5	N.A	L-Proline	N.A.	2	N.A.	18	0.080700003
F6	scrambled_miRNA	L-Proline	ath158b	3	2	18	0.261999995
F7	plant_miRNA	L-Proline	aof159	3	2	18	0.282400012
F8	plant_miRNA	L-Proline	ath5642b	4	2	18	0.294499993
F9	N.A	L-Proline	N.A.	4	N.A.	18	0.084799998
F10	plant_miRNA	L-Proline	aof159	5	2	18	0.286500007
F11	plant_miRNA	L-Proline	ath827	5	2	18	0.290499985
G2	plant_miRNA	L-Proline	ath158a3p	1	2	18	0.227899998
G3	scrambled_miRNA	L-Proline	ath158b	1	2	18	0.228
G4	scrambled_miRNA	L-Proline	ath158a3p	2	2	18	0.182400003
G5	N.A	L-Proline	N.A.	2	N.A.	18	0.124399997
G6	plant_miRNA	L-Proline	ath158b	3	2	18	0.135600001
G7	scrambled_miRNA	L-Proline	aof159	3	2	18	0.2676
G8	scrambled_miRNA	L-Proline	ath5642b	4	2	18	0.293799996
G9	N.A	L-Proline	N.A.	4	N.A.	18	0.075999998
G10	scrambled_miRNA	L-Proline	aof159	5	2	18	0.278699994
G11	scrambled_miRNA	L-Proline	ath827	5	2	18	0.263900012
B2	plant_miRNA	L-Proline	ath827	1	2	19	0.28459999
B3	N.A	L-Proline	N.A.	1	N.A.	19	0.088600002
B4	scrambled_miRNA	L-Proline	aof159	2	2	19	0.584500015
B5	scrambled_miRNA	L-Proline	ath5642b	2	2	19	0.378899992
B6	scrambled_miRNA	L-Proline	ath158a3p	3	2	19	0.362500012
B7	plant_miRNA	L-Proline	ath5642b	3	2	19	0.428000003
B8	scrambled_miRNA	L-Proline	ath158b	4	2	19	0.380299985
B9	plant_miRNA	L-Proline	ath158a3p	4	2	19	0.346799999
B10	plant_miRNA	L-Proline	ath158b	5	2	19	0.484699994
B11	N.A	L-Proline	N.A.	5	N.A.	19	0.080499999
C2	scrambled_miRNA	L-Proline	ath827	1	2	19	0.311300009
C3	N.A	L-Proline	N.A.	1	N.A.	19	0.079499997
C4	plant_miRNA	L-Proline	aof159	2	2	19	0.293099999
C5	plant_miRNA	L-Proline	ath5642b	2	2	19	0.307999998
C6	plant_miRNA	L-Proline	ath158a3p	3	2	19	0.348800004
C7	scrambled_miRNA	L-Proline	ath5642b	3	2	19	0.430799991
C8	plant_miRNA	L-Proline	ath158b	4	2	19	0.351900011
C9	scrambled_miRNA	L-Proline	ath158a3p	4	2	19	0.332399994
C10	scrambled_miRNA	L-Proline	ath158b	5	2	19	0.409799993
C11	N.A	L-Proline	N.A.	5	N.A.	19	0.075599998
D2	plant_miRNA	L-Proline	ath5642b	1	2	19	0.332599998
D3	plant_miRNA	L-Proline	aof159	1	2	19	0.357499987
D4	scrambled_miRNA	L-Proline	ath827	2	2	19	0.366600007
D5	scrambled_miRNA	L-Proline	ath158b	2	2	19	0.395000011
D6	N.A	L-Proline	N.A.	3	N.A.	19	0.081600003
D7	plant_miRNA	L-Proline	ath827	3	2	19	0.323799998
D8	scrambled_miRNA	L-Proline	ath827	4	2	19	0.421200007
D9	plant_miRNA	L-Proline	aof159	4	2	19	0.326099992
D10	plant_miRNA	L-Proline	ath158a3p	5	2	19	0.378899992
D11	plant_miRNA	L-Proline	ath5642b	5	2	19	0.344999999
E2	scrambled_miRNA	L-Proline	ath5642b	1	2	19	0.2949
E3	scrambled_miRNA	L-Proline	aof159	1	2	19	0.446799994
E4	plant_miRNA	L-Proline	ath827	2	2	19	0.313699991
E5	plant_miRNA	L-Proline	ath158b	2	2	19	0.328999996
E6	N.A	L-Proline	N.A.	3	N.A.	19	0.087200001
E7	scrambled_miRNA	L-Proline	ath827	3	2	19	0.368499994
E8	plant_miRNA	L-Proline	ath827	4	2	19	0.329100013
E9	scrambled_miRNA	L-Proline	aof159	4	2	19	0.375200003
E10	scrambled_miRNA	L-Proline	ath158a3p	5	2	19	0.350699991
E11	scrambled_miRNA	L-Proline	ath5642b	5	2	19	0.343199998
F2	scrambled_miRNA	L-Proline	ath158a3p	1	2	19	0.304699987
F3	plant_miRNA	L-Proline	ath158b	1	2	19	0.315499991
F4	plant_miRNA	L-Proline	ath158a3p	2	2	19	0.299400002
F5	N.A	L-Proline	N.A.	2	N.A.	19	0.080399998
F6	scrambled_miRNA	L-Proline	ath158b	3	2	19	0.295300007
F7	plant_miRNA	L-Proline	aof159	3	2	19	0.328700006
F8	plant_miRNA	L-Proline	ath5642b	4	2	19	0.33829999
F9	N.A	L-Proline	N.A.	4	N.A.	19	0.084600002
F10	plant_miRNA	L-Proline	aof159	5	2	19	0.330799997
F11	plant_miRNA	L-Proline	ath827	5	2	19	0.333999991
G2	plant_miRNA	L-Proline	ath158a3p	1	2	19	0.253899992
G3	scrambled_miRNA	L-Proline	ath158b	1	2	19	0.252000004
G4	scrambled_miRNA	L-Proline	ath158a3p	2	2	19	0.196600005
G5	N.A	L-Proline	N.A.	2	N.A.	19	0.132499993
G6	plant_miRNA	L-Proline	ath158b	3	2	19	0.145999998
G7	scrambled_miRNA	L-Proline	aof159	3	2	19	0.311399996
G8	scrambled_miRNA	L-Proline	ath5642b	4	2	19	0.342799991
G9	N.A	L-Proline	N.A.	4	N.A.	19	0.075999998
G10	scrambled_miRNA	L-Proline	aof159	5	2	19	0.323199987
G11	scrambled_miRNA	L-Proline	ath827	5	2	19	0.310799986
B2	plant_miRNA	L-Proline	ath827	1	2	20	0.356299996
B3	N.A	L-Proline	N.A.	1	N.A.	20	0.086800002
B4	scrambled_miRNA	L-Proline	aof159	2	2	20	0.470299989
B5	scrambled_miRNA	L-Proline	ath5642b	2	2	20	0.445499986
