Well_ID,Replicate,ASV,N_source,miRNA,Treatment,Dose(uM),Time,OD_600
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,6,1.828
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,7,2.03
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,8,2.14
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,9,2.206
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,10,2.255
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,11,2.285
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,12,2.303
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,13,2.304
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,14,2.302
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,15,2.297
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,16,2.291
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,17,2.297
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,18,2.291
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,19,2.283
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,20,2.297
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,21,2.306
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,22,2.319
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,23,2.313
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,24,2.316
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,25,2.328
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,26,2.339
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,27,2.349
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,28,2.339
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,29,2.361
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,30,2.365
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,31,2.357
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,32,2.352
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,33,2.345
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,34,2.338
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,35,2.338
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,36,2.342
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,37,2.331
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,38,2.331
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,39,2.328
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,40,2.327
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,41,2.323
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,42,2.321
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,43,2.326
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,44,2.323
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,45,2.318
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,46,2.317
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,47,2.315
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,48,2.311
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,49,2.313
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,50,2.308
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,51,2.314
B9,B,4,Mix_17aa,ath-miR159,Scramble,2,52,2.312
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,0,0.132
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,1,0.174
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,2,0.321
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,3,0.478
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,4,0.774
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,5,1.268
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,6,1.79
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,7,1.994
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,8,2.099
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,9,2.186
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,10,2.224
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,11,2.255
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,12,2.273
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,13,2.281
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,14,2.287
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,15,2.294
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,16,2.301
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,17,2.309
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,18,2.31
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,19,2.314
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,20,2.317
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,21,2.322
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,22,2.338
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,23,2.349
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,24,2.354
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,25,2.358
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,26,2.366
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,27,2.368
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,28,2.371
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,29,2.371
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,30,2.372
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,31,2.374
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,32,2.368
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,33,2.374
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,34,2.37
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,35,2.372
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,36,2.37
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,37,2.365
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,38,2.365
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,39,2.365
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,40,2.36
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,41,2.358
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,42,2.356
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,43,2.352
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,44,2.35
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,45,2.35
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,46,2.348
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,47,2.346
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,48,2.344
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,49,2.341
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,50,2.342
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,51,2.341
C5,B,4,Mix_17aa,ath-miR158b,Plant,2,52,2.339
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,0,0.144
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,1,0.184
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,2,0.332
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,3,0.504
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,4,0.79
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,5,1.347
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,6,1.869
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,7,2.056
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,8,2.154
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,9,2.196
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,10,2.236
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,11,2.267
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,12,2.291
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,13,2.308
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,14,2.31
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,15,2.313
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,16,2.314
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,17,2.312
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,18,2.311
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,19,2.309
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,20,2.309
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,21,2.313
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,22,2.327
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,23,2.329
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,24,2.333
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,25,2.336
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,26,2.334
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,27,2.33
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,28,2.332
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,29,2.327
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,30,2.329
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,31,2.331
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,32,2.327
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,33,2.327
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,34,2.327
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,35,2.324
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,36,2.322
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,37,2.318
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,38,2.318
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,39,2.313
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,40,2.311
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,41,2.308
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,42,2.306
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,43,2.305
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,44,2.305
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,45,2.3
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,46,2.302
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,47,2.306
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,48,2.31
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,49,2.305
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,50,2.298
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,51,2.303
C6,B,4,Mix_17aa,ath-miR158b,Scramble,2,52,2.308
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,0,0.138
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,1,0.181
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,2,0.328
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,3,0.481
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,4,0.761
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,5,1.269
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,6,1.839
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,7,1.998
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,8,2.107
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,9,2.185
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,10,2.233
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,11,2.259
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,12,2.276
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,13,2.281
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,14,2.281
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,15,2.283
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,16,2.286
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,17,2.288
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,18,2.289
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,19,2.286
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,20,2.287
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,21,2.297
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,22,2.305
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,23,2.309
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,24,2.314
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,25,2.321
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,26,2.327
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,27,2.326
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,28,2.325
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,29,2.325
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,30,2.328
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,31,2.328
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,32,2.324
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,33,2.325
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,34,2.324
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,35,2.325
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,36,2.322
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,37,2.32
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,38,2.316
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,39,2.313
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,40,2.313
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,41,2.31
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,42,2.304
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,43,2.303
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,44,2.299
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,45,2.299
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,46,2.296
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,47,2.295
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,48,2.294
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,49,2.291
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,50,2.288
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,51,2.289
C7,B,4,Mix_17aa,ath-miR827,Scramble,2,52,2.288
C8,B,4,Mix_17aa,ath-miR827,Plant,2,0,0.137
C8,B,4,Mix_17aa,ath-miR827,Plant,2,1,0.183
C8,B,4,Mix_17aa,ath-miR827,Plant,2,2,0.332
C8,B,4,Mix_17aa,ath-miR827,Plant,2,3,0.49
C8,B,4,Mix_17aa,ath-miR827,Plant,2,4,0.782
C8,B,4,Mix_17aa,ath-miR827,Plant,2,5,1.272
C8,B,4,Mix_17aa,ath-miR827,Plant,2,6,1.81
C8,B,4,Mix_17aa,ath-miR827,Plant,2,7,1.966
C8,B,4,Mix_17aa,ath-miR827,Plant,2,8,2.062
C8,B,4,Mix_17aa,ath-miR827,Plant,2,9,2.143
C8,B,4,Mix_17aa,ath-miR827,Plant,2,10,2.198
C8,B,4,Mix_17aa,ath-miR827,Plant,2,11,2.232
C8,B,4,Mix_17aa,ath-miR827,Plant,2,12,2.242
C8,B,4,Mix_17aa,ath-miR827,Plant,2,13,2.253
C8,B,4,Mix_17aa,ath-miR827,Plant,2,14,2.259
C8,B,4,Mix_17aa,ath-miR827,Plant,2,15,2.263
C8,B,4,Mix_17aa,ath-miR827,Plant,2,16,2.268
C8,B,4,Mix_17aa,ath-miR827,Plant,2,17,2.272
C8,B,4,Mix_17aa,ath-miR827,Plant,2,18,2.274
C8,B,4,Mix_17aa,ath-miR827,Plant,2,19,2.276
C8,B,4,Mix_17aa,ath-miR827,Plant,2,20,2.277
C8,B,4,Mix_17aa,ath-miR827,Plant,2,21,2.286
C8,B,4,Mix_17aa,ath-miR827,Plant,2,22,2.291
C8,B,4,Mix_17aa,ath-miR827,Plant,2,23,2.301
C8,B,4,Mix_17aa,ath-miR827,Plant,2,24,2.306
C8,B,4,Mix_17aa,ath-miR827,Plant,2,25,2.316
C8,B,4,Mix_17aa,ath-miR827,Plant,2,26,2.317
C8,B,4,Mix_17aa,ath-miR827,Plant,2,27,2.324
C8,B,4,Mix_17aa,ath-miR827,Plant,2,28,2.331
C8,B,4,Mix_17aa,ath-miR827,Plant,2,29,2.331
C8,B,4,Mix_17aa,ath-miR827,Plant,2,30,2.328
C8,B,4,Mix_17aa,ath-miR827,Plant,2,31,2.33
C8,B,4,Mix_17aa,ath-miR827,Plant,2,32,2.332
C8,B,4,Mix_17aa,ath-miR827,Plant,2,33,2.325
C8,B,4,Mix_17aa,ath-miR827,Plant,2,34,2.325
C8,B,4,Mix_17aa,ath-miR827,Plant,2,35,2.324
C8,B,4,Mix_17aa,ath-miR827,Plant,2,36,2.323
C8,B,4,Mix_17aa,ath-miR827,Plant,2,37,2.317
C8,B,4,Mix_17aa,ath-miR827,Plant,2,38,2.316
C8,B,4,Mix_17aa,ath-miR827,Plant,2,39,2.312
C8,B,4,Mix_17aa,ath-miR827,Plant,2,40,2.309
C8,B,4,Mix_17aa,ath-miR827,Plant,2,41,2.305
C8,B,4,Mix_17aa,ath-miR827,Plant,2,42,2.303
C8,B,4,Mix_17aa,ath-miR827,Plant,2,43,2.299
C8,B,4,Mix_17aa,ath-miR827,Plant,2,44,2.297
C8,B,4,Mix_17aa,ath-miR827,Plant,2,45,2.297
C8,B,4,Mix_17aa,ath-miR827,Plant,2,46,2.294
C8,B,4,Mix_17aa,ath-miR827,Plant,2,47,2.292
C8,B,4,Mix_17aa,ath-miR827,Plant,2,48,2.289
C8,B,4,Mix_17aa,ath-miR827,Plant,2,49,2.29
C8,B,4,Mix_17aa,ath-miR827,Plant,2,50,2.289
C8,B,4,Mix_17aa,ath-miR827,Plant,2,51,2.289
C8,B,4,Mix_17aa,ath-miR827,Plant,2,52,2.288
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,0,0.138
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,1,0.181
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,2,0.321
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,3,0.485
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,4,0.781
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,5,1.325
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,6,1.844
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,7,2.046
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,8,2.146
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,9,2.205
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,10,2.247
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,11,2.264
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,12,2.275
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,13,2.289
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,14,2.285
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,15,2.284
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,16,2.279
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,17,2.277
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,18,2.276
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,19,2.274
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,20,2.276
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,21,2.28
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,22,2.292
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,23,2.297
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,24,2.303
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,25,2.312
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,26,2.311
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,27,2.309
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,28,2.31
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,29,2.314
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,30,2.309
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,31,2.309
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,32,2.307
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,33,2.307
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,34,2.306
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,35,2.306
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,36,2.307
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,37,2.303
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,38,2.302
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,39,2.301
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,40,2.3
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,41,2.301
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,42,2.297
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,43,2.297
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,44,2.295
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,45,2.295
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,46,2.295
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,47,2.295
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,48,2.293
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,49,2.292
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,50,2.293
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,51,2.292
D5,B,4,Mix_17aa,ath-miR5642b,Scramble,2,52,2.294
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,0,0.132
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,1,0.173
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,2,0.311
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,3,0.48
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,4,0.769
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,5,1.294
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,6,1.871
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,7,2.06
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,8,2.162
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,9,2.217
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,10,2.247
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,11,2.268
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,12,2.278
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,13,2.28
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,14,2.281
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,15,2.279
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,16,2.28
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,17,2.281
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,18,2.276
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,19,2.275
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,20,2.278
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,21,2.278
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,22,2.286
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,23,2.29
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,24,2.295
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,25,2.3
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,26,2.298
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,27,2.297
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,28,2.297
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,29,2.292
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,30,2.291
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,31,2.293
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,32,2.29
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,33,2.29
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,34,2.289
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,35,2.288
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,36,2.289
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,37,2.283
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,38,2.284
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,39,2.28
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,40,2.278
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,41,2.277
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,42,2.273
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,43,2.27
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,44,2.269
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,45,2.266
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,46,2.266
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,47,2.269
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,48,2.269
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,49,2.265
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,50,2.265
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,51,2.269
D6,B,4,Mix_17aa,ath-miR5642b,Plant,2,52,2.272
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,0,0.136
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,1,0.185
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,2,0.331
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,3,0.497
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,4,0.782
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,5,1.361
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,6,1.872
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,7,2.059
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,8,2.166
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,9,2.196
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,10,2.252
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,11,2.284
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,12,2.309
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,13,2.333
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,14,2.343
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,15,2.346
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,16,2.348
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,17,2.353
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,18,2.356
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,19,2.36
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,20,2.379
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,21,2.385
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,22,2.386
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,23,2.39
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,24,2.395
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,25,2.4
